"","X.1","X","time","DOYtime","flux","soilT_T","VSM_T","doy","DAMM13","predict13"
"2604",2604,2604,"2013-08-17 21",229.894096666667,198.203333333333,17.2666666666667,0.18,229,78.308436103487,95.4777752106043
"2605",2605,2605,"2013-08-17 22",229.936806,177.096,17.06,0.18,229,76.6572767305815,93.5262435113633
"2606",2606,2606,"2013-08-17 23",229.9748275,174.745,16.9,0.18,229,75.401335917199,92.0153802603383
"2607",2607,2607,"2013-08-18 00",230.019096666667,184.418333333333,16.7,0.18,230,73.8584125964693,90.1268011965571
"2608",2608,2608,"2013-08-18 01",230.061806,193.432,16.54,0.18,230,72.6453441770864,88.6159379455322
"2609",2609,2609,"2013-08-18 02",230.10139,169.112,16.36,0.18,230,71.3028808175229,86.9162167881291
"2610",2610,2610,"2013-08-18 03",230.143054,186.612,16.24,0.18,230,70.4208083139561,85.7830693498603
"2611",2611,2611,"2013-08-18 04",230.186806,162.788,16.14,0.18,230,69.6935393507498,84.8387798179697
"2612",2612,2612,"2013-08-18 05",230.22639,167.786,15.98,0.18,230,68.5444754596464,83.3279165669447
"2613",2613,2613,"2013-08-18 06",230.269096666667,168.535,15.8166666666667,0.18,230,67.3897319770613,81.7855769981904
"2614",2614,2614,"2013-08-18 07",230.311806,179.082,15.74,0.18,230,66.8539953893637,81.0616216904073
"2615",2615,2615,"2013-08-18 08",230.35139,142.794,15.62,0.18,230,66.02342682653,79.9284742521385
"2616",2616,2616,"2013-08-18 09",230.393054,166.882,15.74,0.18,230,66.8539953893637,81.0616216904073
"2617",2617,2617,"2013-08-18 10",230.436806,143.482,15.94,0.18,230,68.2599856686791,82.9502007541885
"2618",2618,2618,"2013-08-18 11",230.47639,138.556,16.2,0.18,230,70.1290548141043,85.4053535371041
"2619",2619,2619,"2013-08-18 12",230.519096666667,144.428333333333,16.5166666666667,0.18,230,72.4700000714126,88.3956037214247
"2620",2620,2620,"2013-08-18 13",230.561806,137.902,16.78,0.18,230,74.4720114992526,90.8822328220696
"2621",2621,2621,"2013-08-18 14",230.60139,142.164,16.98,0.18,230,76.026886046465,92.7708118858508
"2622",2622,2622,"2013-08-18 15",230.644096666667,146.473333333333,17.1166666666667,0.18,230,77.1067510919531,94.0613409127683
"2623",2623,2623,"2013-08-18 16",230.686806,146.274,17.2,0.18,230,77.7722123938557,94.8482488560102
"2624",2624,2624,"2013-08-18 17",230.72639,151.138,17.24,0.18,230,78.0935339480268,95.2259646687664
"2625",2625,2625,"2013-08-18 18",230.769096666667,165.025,17.2666666666667,0.18,230,78.308436103487,95.4777752106043
"2626",2626,2626,"2013-08-18 19",230.8159725,175.17,17.275,0.18,230,78.3757061183557,95.5564660049281
"2627",2627,2627,"2013-08-18 20",230.85139,177.22,17.2,0.18,230,77.7722123938557,94.8482488560102
"2628",2628,2628,"2013-08-18 21",230.894096666667,202.283333333333,17.1666666666667,0.18,230,77.505387334773,94.5334856787136
"2629",2629,2629,"2013-08-18 22",230.936806,211.038,17.04,0.18,230,76.4992233659044,93.3373856049852
"2630",2630,2630,"2013-08-18 23",230.97639,179.198,16.96,0.18,230,75.8700460610873,92.5819539794727
"2631",2631,2631,"2013-08-19 00",231.019096666667,193.981666666667,16.8333333333333,0.18,231,74.883716939195,91.3858539057443
"2632",2632,2632,"2013-08-19 01",231.0633675,188.8525,16.725,0.18,231,74.0496535258233,90.3628735795298
"2633",2633,2633,"2013-08-19 02",231.105035,189.28,16.6,0.18,231,73.0980489444614,89.1825116646665
"2634",2634,2634,"2013-08-19 03",231.144096666667,180.815,16.4666666666667,0.18,231,72.0955920138163,87.9234589554794
"2635",2635,2635,"2013-08-19 04",231.186806,171.118,16.34,0.18,231,71.155156175406,86.7273588817509
"2636",2636,2636,"2013-08-19 05",231.230035,171.275,16.225,0.18,231,70.3112682410776,85.6414259200767
"2637",2637,2637,"2013-08-19 06",231.269096666667,181.723333333333,16.1666666666667,0.18,231,69.8867891640979,85.0905903598075
"2638",2638,2638,"2013-08-19 07",231.3098975,196.5525,16.075,0.18,231,69.2245806052805,84.2249916222408
"2639",2639,2639,"2013-08-19 08",231.35139,141.094,16,0.18,231,68.6871350369578,83.5167744733229
"2640",2640,2640,"2013-08-19 09",231.394096666667,127.106666666667,16.1,0.18,231,69.4045996732637,84.4610640052135
"2641",2641,2641,"2013-08-19 10",231.436806,142.86,16.26,0.176,231,67.4765363557599,84.14036794108
"2642",2642,2642,"2013-08-19 11",231.47639,133.928,16.44,0.17,231,64.0264281117822,83.0927501257454
"2643",2643,2643,"2013-08-19 12",231.519096666667,132.43,16.75,0.17,231,66.1144725720952,86.0200476746062
"2644",2644,2644,"2013-08-19 13",231.561806,142.55,17.1,0.17,231,68.5482507210671,89.3250610362234
"2645",2645,2645,"2013-08-19 14",231.60139,140.502,17.34,0.17,231,70.265172180187,91.5913559127609
"2646",2646,2646,"2013-08-19 15",231.644096666667,149.233333333333,17.5666666666667,0.17,231,71.923479707721,93.7317455183799
"2647",2647,2647,"2013-08-19 16",231.686806,155.854,17.7,0.17,231,72.9159396862616,94.9907982275671
"2648",2648,2648,"2013-08-19 17",231.72639,148.556,17.78,0.17,231,73.5175338568983,95.7462298530796
"2649",2649,2649,"2013-08-19 18",231.769096666667,155.875,17.8,0.17,231,73.6686543350954,95.9350877594577
"2650",2650,2650,"2013-08-19 19",231.8116325,152.8175,17.8,0.17,231,73.6686543350954,95.9350877594577
"2651",2651,2651,"2013-08-19 20",231.85139,170.868,17.72,0.17,231,73.065906091309,95.1796561339452
"2652",2652,2652,"2013-08-19 21",231.894096666667,193.496666666667,17.6166666666667,0.17,231,72.2941657102629,94.2038902843252
"2653",2653,2653,"2013-08-19 22",231.936806,194.594,17.48,0.17,231,71.2851554674066,92.9133612574077
"2654",2654,2654,"2013-08-19 23",231.97639,188.944,17.34,0.17,231,70.265172180187,91.5913559127609
"2655",2655,2655,"2013-08-20 00",232.019096666667,158.338333333333,17.2,0.17,232,69.2588207449637,90.269350568114
"2656",2656,2656,"2013-08-20 01",232.061806,170.392,17.1,0.17,232,68.5482507210671,89.3250610362234
"2657",2657,2657,"2013-08-20 02",232.10139,185.976,17.02,0.17,232,67.9846993081797,88.5696294107109
"2658",2658,2658,"2013-08-20 03",232.144096666667,175.088333333333,16.9333333333333,0.17,232,67.3790661818811,87.7512451497387
"2659",2659,2659,"2013-08-20 04",232.186806,166.09,16.78,0.17,232,66.3198787353914,86.3033345341734
"2660",2660,2660,"2013-08-20 05",232.22639,150.83,16.66,0.17,232,65.5018109166028,85.1701870959047
"2661",2661,2661,"2013-08-20 06",232.269096666667,165.031666666667,16.5333333333333,0.17,232,64.6485186653112,83.9740870221763
"2662",2662,2662,"2013-08-20 07",232.311806,184.532,16.44,0.17,232,64.0264281117822,83.0927501257454
"2663",2663,2663,"2013-08-20 08",232.35139,146.604,16.4,0.17,232,63.7615320733994,82.7150343129891
"2664",2664,2664,"2013-08-20 09",232.396528,129.802,16.44,0.17,232,64.0264281117822,83.0927501257454
"2665",2665,2665,"2013-08-20 10",232.436806,130.764,16.58,0.17,232,64.9616751481788,84.4147554703922
"2666",2666,2666,"2013-08-20 11",232.47639,138.348,16.76,0.17,232,66.1828752295293,86.1144766277953
"2667",2667,2667,"2013-08-20 12",232.519096666667,140.128333333333,17.1,0.17,232,68.5482507210671,89.3250610362234
"2668",2668,2668,"2013-08-20 13",232.561806,149.162,17.48,0.164,232,66.0566913494947,90.16602228467
"2669",2669,2669,"2013-08-20 14",232.60139,154.876,18.1,0.16,232,66.7158711093784,94.1890580672333
"2670",2670,2670,"2013-08-20 15",232.644096666667,166.65,18.6,0.16,232,70.2164331070344,98.9105057266864
"2671",2671,2671,"2013-08-20 16",232.6883675,171.07,18.7,0.16,232,70.9367933957655,99.854795258577
"2672",2672,2672,"2013-08-20 17",232.72639,153.884,18.78,0.16,232,71.518038923475,100.610226884089
"2673",2673,2673,"2013-08-20 18",232.769096666667,153.106666666667,18.8,0.16,232,71.6640428707536,100.799084790468
"2674",2674,2674,"2013-08-20 19",232.811806,177.916,18.74,0.16,232,71.2268630825462,100.232511071333
"2675",2675,2675,"2013-08-20 20",232.85139,191.542,18.64,0.16,232,70.5037543990473,99.2882215394426
"2676",2676,2676,"2013-08-20 21",232.894096666667,199.656666666667,18.4166666666667,0.16,232,68.9134650918822,97.1793082515539
"2677",2677,2677,"2013-08-20 22",232.936806,172.374,18.18,0.16,232,67.2647946197298,94.9444896927458
"2678",2678,2678,"2013-08-20 23",232.97639,194.368,17.98,0.16,232,65.9003171432745,93.0559106289646
"2679",2679,2679,"2013-08-21 00",233.019096666667,176.726666666667,17.8,0.16,233,64.6944102744,91.3561894715615
"2680",2680,2680,"2013-08-21 01",233.061806,169.838,17.62,0.16,233,63.5091180465307,89.6564683141584
"2681",2681,2681,"2013-08-21 02",233.10139,176.372,17.44,0.16,233,62.3441138292662,87.9567471567553
"2682",2682,2682,"2013-08-21 03",233.144096666667,169.715,17.2666666666667,0.16,233,61.2411322250603,86.3199786348119
"2683",2683,2683,"2013-08-21 04",233.186806,175.916,17.14,0.16,233,60.44665247781,85.1238785610834
"2684",2684,2684,"2013-08-21 05",233.230035,177.245,17,0.16,233,59.5797387735685,83.8018732164366
"2685",2685,2685,"2013-08-21 06",233.269096666667,156.301666666667,16.8833333333333,0.16,233,58.8661886818623,82.7002020958972
"2686",2686,2686,"2013-08-21 07",233.311806,175.094,16.76,0.16,233,58.1205415231648,81.5355783398991
"2687",2687,2687,"2013-08-21 08",233.35139,149.25,16.7,0.16,233,57.7609902179112,80.9690046207647
"2688",2688,2688,"2013-08-21 09",233.394096666667,121.228333333333,16.8,0.16,233,58.3614016756106,81.9132941526554
"2689",2689,2689,"2013-08-21 10",233.436806,124.322,16.98,0.16,233,59.4568454269492,83.6130153100584
"2690",2690,2690,"2013-08-21 11",233.47639,143.278,17.24,0.16,233,61.0730679401268,86.068168092974
"2691",2691,2691,"2013-08-21 12",233.522916,116.242,17.66,0.16,233,63.7707516092469,90.0341841269146
"2692",2692,2692,"2013-08-21 13",233.561806,142.46,18.08,0.16,233,66.5792947646298,94.0002001608552
"2693",2693,2693,"2013-08-21 14",233.60139,149.418,18.72,0.152,233,63.3616319405653,96.3805345346381
"2694",2694,2694,"2013-08-21 15",233.644096666667,142.608333333333,19.2833333333333,0.15,233,65.093982784162,100.784252573376
"2695",2695,2695,"2013-08-21 16",233.686806,162.842,19.36,0.15,233,65.6030037299492,101.508207881159
"2696",2696,2696,"2013-08-21 17",233.72639,157.876,19.4,0.15,233,65.8700512903952,101.885923693915
"2697",2697,2697,"2013-08-21 18",233.769096666667,137.416666666667,19.4,0.15,233,65.8700512903952,101.885923693915
"2698",2698,2698,"2013-08-21 19",233.811806,161.196,19.38,0.15,233,65.7364010324286,101.697065787537
"2699",2699,2699,"2013-08-21 20",233.85139,178.114,19.26,0.15,233,64.9397960689445,100.563918349268
"2700",2700,2700,"2013-08-21 21",233.894096666667,183.43,19.0166666666667,0.15,233,63.3520216938287,98.2661471550014
"2701",2701,2701,"2013-08-21 22",233.936806,188.716,18.8,0.15,233,61.9687998478044,96.2201865025714
"2702",2702,2702,"2013-08-21 23",233.97639,187.386,18.62,0.15,233,60.8411403281549,94.5204653451683
"2703",2703,2703,"2013-08-22 00",234.019096666667,171.775,18.4,0.15,234,59.4888871257354,92.443028375009
"2704",2704,2704,"2013-08-22 01",234.061806,160.25,18.24,0.15,234,58.5230986866347,90.9321651239839
"2705",2705,2705,"2013-08-22 02",234.10139,199.128,18.12,0.15,234,57.808378723955,89.7990176857152
"2706",2706,2706,"2013-08-22 03",234.147916,173.376,17.96,0.15,234,56.8680819708085,88.2881544346903
"2707",2707,2707,"2013-08-22 04",234.1909725,175.6475,17.8,0.15,234,55.9420708205975,86.7772911836653
"2708",2708,2708,"2013-08-22 05",234.22639,186.296,17.7,0.15,234,55.3704787836203,85.8330016517747
"2709",2709,2709,"2013-08-22 06",234.269096666667,163.466666666667,17.5666666666667,0.15,234,54.6168303437618,84.5739489425875
"2710",2710,2710,"2013-08-22 07",234.311806,168.128,17.38,0.15,234,53.5777922527711,82.8112751497247
"2711",2711,2711,"2013-08-22 08",234.35139,160.878,17.3,0.15,234,53.1381617646242,82.0558435242122
"2712",2712,2712,"2013-08-22 09",234.397916,97.79,17.42,0.15,234,53.7988780475481,83.188990962481
"2713",2713,2713,"2013-08-22 10",234.4383675,122.005,17.625,0.15,234,54.9453660022127,85.1247845028567
"2714",2714,2714,"2013-08-22 11",234.47639,142.91,17.84,0.15,234,56.1722453765512,87.1550069964215
"2715",2715,2715,"2013-08-22 12",234.519096666667,109.598333333333,18.2333333333333,0.15,234,58.4831767303389,90.8692124885243
"2716",2716,2716,"2013-08-22 13",234.561343333333,103.593333333333,18.6333333333333,0.15,234,60.9240096619238,94.6463706160867
"2717",2717,2717,"2013-08-22 14",234.60139,155.926,19.06,0.15,234,63.6320992812762,98.675339285487
"2718",2718,2718,"2013-08-22 15",234.644096666667,118.333333333333,19.5,0.15,234,66.542112468161,102.830213225806
"2719",2719,2719,"2013-08-22 16",234.6883675,163.3775,19.6,0.1425,234,59.6081604057709,100.340329041774
"2720",2720,2720,"2013-08-22 17",234.72639,146.518,19.68,0.14,234,57.6017664450935,99.9510360953126
"2721",2721,2721,"2013-08-22 18",234.772916,102.646,19.7,0.14,234,57.7186379117302,100.139894001691
"2722",2722,2722,"2013-08-22 19",234.811806,146.582,19.68,0.14,234,57.6017664450935,99.9510360953126
"2723",2723,2723,"2013-08-22 20",234.855035,162.3375,19.55,0.14,234,56.8474649975961,98.7234597038548
"2724",2724,2724,"2013-08-22 21",234.885415,91.155,19.45,0.14,234,56.2735128752022,97.7791701719642
"2725",2725,2725,"2013-08-22 22",234.931713333333,115.246666666667,19.3666666666667,0.14,234,55.7993527942784,96.9922622287223
"2726",2726,2726,"2013-08-22 23",234.97639,138.752,19.22,0.14,234,54.9738699796059,95.6073042486158
"2727",2727,2727,"2013-08-23 00",235.022916,102.572,19.14,0.14,235,54.528421664117,94.8518726231033
"2728",2728,2728,"2013-08-23 01",235.0625,61.6366666666667,19.0666666666667,0.14,235,54.1230537354164,94.1593936330505
"2729",2729,2729,"2013-08-23 02",235.105035,161.345,18.95,0.14,235,53.4839388630403,93.0577225125111
"2730",2730,2730,"2013-08-23 03",235.146528,126.388,18.86,0.14,235,52.9957249602599,92.2078619338096
"2731",2731,2731,"2013-08-23 04",235.18229,127.555,18.75,0.14,235,52.4046646247335,91.1691434487299
"2732",2732,2732,"2013-08-23 05",235.22639,179.328,18.54,0.14,235,51.2933152396779,89.1861354317596
"2733",2733,2733,"2013-08-23 06",235.272916,125.892,18.32,0.14,235,50.1526530283789,87.1086984616003
"2734",2734,2734,"2013-08-23 07",235.319445,108.39,18.1,0.14,235,49.0356908883505,85.0312614914409
"2735",2735,2735,"2013-08-23 08",235.350693333333,155.906666666667,18,0.14,235,48.5356917961342,84.0869719595503
"2736",2736,2736,"2013-08-23 09",235.397565,74.53,17.9,0.14,235,48.0404526740595,83.1426824276597
"2737",2737,2737,"2013-08-23 10",235.447915,86.405,17.9,0.14,235,48.0404526740595,83.1426824276597
"2738",2738,2738,"2013-08-23 11",235.480035,144.335,17.975,0.14,235,48.4114374138504,83.8508995765777
"2739",2739,2739,"2013-08-23 12",235.522916,108.738,18.14,0.14,235,49.2370327841039,85.4089773041972
"2740",2740,2740,"2013-08-23 13",235.55816,99.6175,18.325,0.14,235,50.178312227671,87.1559129381948
"2741",2741,2741,"2013-08-23 14",235.60139,135.2,18.8,0.14,235,52.6725619494428,91.6412882146752
"2742",2742,2742,"2013-08-23 15",235.647916,124.18,19,0.14,235,53.7569783281281,93.5298672784564
"2743",2743,2743,"2013-08-23 16",235.68316,103.82,19,0.14,235,53.7569783281281,93.5298672784564
"2744",2744,2744,"2013-08-23 17",235.72639,127.86,18.92,0.14,235,53.3207366811807,92.774435652944
"2745",2745,2745,"2013-08-23 18",235.77546,107.6,18.8,0.14,235,52.6725619494428,91.6412882146752
"2746",2746,2746,"2013-08-23 19",235.8116325,128.465,18.65,0.14,235,51.8726787581069,90.2248539168393
"2747",2747,2747,"2013-08-23 20",235.85139,155.648,18.46,0.132,235,44.0636172241116,84.7675851759302
"2748",2748,2748,"2013-08-23 21",235.89757,127.105,18.2,0.13,235,41.3073459009733,81.3966527354353
"2749",2749,2749,"2013-08-23 22",235.94444,111.78,17.9,0.13,235,40.0565982502865,78.5637841397635
"2750",2750,2750,"2013-08-23 23",235.980035,167.38,17.8,0.13,235,39.6475969485904,77.6194946078729
"2751",2751,2751,"2013-08-24 00",236.019673333333,123.91,17.5333333333333,0.13,236,38.5758961458765,75.1013891894976
"2752",2752,2752,"2013-08-24 01",236.056713333333,98.3633333333333,17.3666666666667,0.13,236,37.9198753096698,73.5275733030139
"2753",2753,2753,"2013-08-24 02",236.105035,140.565,17.075,0.13,236,36.796825062708,70.7733955016659
"2754",2754,2754,"2013-08-24 03",236.1441,90.975,16.9,0.13,236,36.1379749443363,69.1208888208573
"2755",2755,2755,"2013-08-24 04",236.185765,103.015,16.6,0.13,236,35.0340670904779,66.2880202251855
"2756",2756,2756,"2013-08-24 05",236.230035,130.2525,16.425,0.13,236,34.4047389107894,64.6355135443769
"2757",2757,2757,"2013-08-24 06",236.2691,98.07,16.3,0.13,236,33.9616962608534,63.4551516295137
"2758",2758,2758,"2013-08-24 08",236.34722,152.315,15.95,0.13,236,32.7493419335576,60.1501382678966
"2759",2759,2759,"2013-08-24 09",236.385415,89.945,15.9,0.13,236,32.5794838971093,59.6779935019512
"2760",2760,2760,"2013-08-24 10",236.436343333333,89.4666666666667,16.0666666666667,0.13,236,33.148897474534,61.2518093884359
"2761",2761,2761,"2013-08-24 11",236.47639,108.632,16.18,0.13,236,33.541390318187,62.322004191245
"2762",2762,2762,"2013-08-24 12",236.519096666667,77.545,16.4166666666667,0.13,236,34.3750357182741,64.556822750053
"2763",2763,2763,"2013-08-24 13",236.5659725,80.715,16.75,0.13,236,35.5820258244937,67.7044545230214
"2764",2764,2764,"2013-08-24 14",236.60139,122.45,17.2,0.13,236,37.274276757392,71.9537574165292
"2765",2765,2765,"2013-08-24 15",236.6458325,131.1125,17.675,0.13,236,39.1418245240383,76.4391326930096
"2766",2766,2766,"2013-08-24 16",236.6866325,118.525,17.8,0.13,236,39.6475969485904,77.6194946078729
"2767",2767,2767,"2013-08-24 17",236.72639,121.64,17.8,0.13,236,39.6475969485904,77.6194946078729
"2768",2768,2768,"2013-08-24 18",236.764755,122.3475,17.75,0.13,236,39.444560654861,77.1473498419276
"2769",2769,2769,"2013-08-24 19",236.810765,135.595,17.65,0.13,236,39.0413952163499,76.2030603100369
"2770",2770,2770,"2013-08-24 20",236.85139,150.974,17.46,0.13,236,38.2859530344299,74.4089101994448
"2771",2771,2771,"2013-08-24 21",236.894096666667,113.253333333333,17.2,0.13,236,37.274276757392,71.9537574165292
"2772",2772,2772,"2013-08-24 22",236.9366325,118.4275,16.925,0.13,236,36.231417521928,69.35696120383
"2773",2773,2773,"2013-08-24 23",236.97639,131.262,16.72,0.13,236,35.4717982722488,67.4211676634542
"2774",2774,2774,"2013-08-25 00",237.0208325,117.3975,16.5,0.1275,237,33.0244793220139,64.1990061213208
"2775",2775,2775,"2013-08-25 01",237.0616325,130.1275,16.325,0.12,237,27.782419044471,59.1123257245901
"2776",2776,2776,"2013-08-25 02",237.10139,128.492,16.12,0.12,237,27.1975471200817,57.1765321842144
"2777",2777,2777,"2013-08-25 03",237.150463333333,123.576666666667,15.8666666666667,0.12,237,26.4906550600933,54.7843320367585
"2778",2778,2778,"2013-08-25 04",237.1866325,124.3775,15.675,0.12,237,25.9672728850404,52.9744437673012
"2779",2779,2779,"2013-08-25 05",237.230035,129.39,15.55,0.12,237,25.6311546632002,51.7940818524379
"2780",2780,2780,"2013-08-25 06",237.2708325,113.81,15.4,0.12,237,25.233174758687,50.377647554602
"2781",2781,2781,"2013-08-25 07",237.3116325,129.615,15.25,0.12,237,24.840969989828,48.9612132567661
"2782",2782,2782,"2013-08-25 08",237.35139,115.3,15.14,0.12,237,24.5569785393207,47.9224947716864
"2783",2783,2783,"2013-08-25 09",237.3958325,82.3175,15.225,0.12,237,24.7761585288551,48.7251408737934
"2784",2784,2784,"2013-08-25 10",237.4366325,82.9575,15.425,0.12,237,25.2991015787254,50.6137199375746
"2785",2785,2785,"2013-08-25 11",237.47639,107.162,15.72,0.12,237,26.0892794453249,53.3993740566519
"2786",2786,2786,"2013-08-25 12",237.5208325,99.25,16.05,0.12,237,27.0004813399056,56.5155295118909
"2787",2787,2787,"2013-08-25 13",237.5616325,97.3775,16.475,0.12,237,28.21778886966,60.5287600224261
"2788",2788,2788,"2013-08-25 14",237.60139,123.746,17.04,0.12,237,29.9155033521639,65.863995877608
"2789",2789,2789,"2013-08-25 15",237.6458325,139.99,17.6,0.12,237,31.6918650833687,71.1520172561954
"2790",2790,2790,"2013-08-25 16",237.686806,124.692,17.76,0.12,237,32.217189402394,72.6628805072204
"2791",2791,2791,"2013-08-25 17",237.72639,122.93,17.8,0.12,237,32.3497840779946,73.0405963199767
"2792",2792,2792,"2013-08-25 18",237.7708325,95.2225,17.85,0.12,237,32.5162434642662,73.512741085922
"2793",2793,2793,"2013-08-25 19",237.8116325,117.73,17.775,0.12,237,32.2668528677929,72.804523937004
"2794",2794,2794,"2013-08-25 20",237.85139,165.188,17.66,0.12,237,31.8879179252198,71.7185909753298
"2795",2795,2795,"2013-08-25 21",237.897916,140.756,17.46,0.12,237,31.2387738275797,69.8300119115486
"2796",2796,2796,"2013-08-25 22",237.9366325,138.94,17.35,0.12,237,30.8870218050335,68.7912934264689
"2797",2797,2797,"2013-08-25 23",237.97639,172.314,17.22,0.12,237,30.4760807095852,67.5637170350111
"2798",2798,2798,"2013-08-26 00",238.019673333333,128.643333333333,17.0666666666667,0.12,238,29.9979401728079,66.1158064194458
"2799",2799,2799,"2013-08-26 01",238.061806,119.708,17,0.12,238,29.7922444392533,65.4862800648518
"2800",2800,2800,"2013-08-26 02",238.10139,140.612,16.92,0.12,238,29.5471471528422,64.7308484393393
"2801",2801,2801,"2013-08-26 03",238.1458325,130.9175,16.8,0.12,238,29.1830273231844,63.5977010010706
"2802",2802,2802,"2013-08-26 04",238.1866325,137.03,16.7,0.12,238,28.8827976598774,62.6534114691799
"2803",2803,2803,"2013-08-26 05",238.22639,125.938,16.62,0.12,238,28.6446921244488,61.8979798436675
"2804",2804,2804,"2013-08-26 06",238.2708325,113.4425,16.5,0.12,238,28.2909666472354,60.7648324053987
"2805",2805,2805,"2013-08-26 07",238.3116325,126.385,16.45,0.12,238,28.1447877893735,60.2926876394534
"2806",2806,2806,"2013-08-26 08",238.35139,142.128,16.4,0.12,238,27.9993141407763,59.8205428735081
"2807",2807,2807,"2013-08-26 09",238.393054,112.078,16.4,0.12,238,27.9993141407763,59.8205428735081
"2808",2808,2808,"2013-08-26 10",238.4409725,74.415,16.475,0.12,238,28.21778886966,60.5287600224261
"2809",2809,2809,"2013-08-26 11",238.47639,112.014,16.66,0.112,238,24.0165369750502,58.6125770261067
"2810",2810,2810,"2013-08-26 12",238.519096666667,66.1033333333333,17,0.11,238,23.714936494544,60.9073817769556
"2811",2811,2811,"2013-08-26 13",238.561806,86.314,17.26,0.11,238,24.3594924145503,63.3625345598712
"2812",2812,2812,"2013-08-26 14",238.60139,115.882,17.44,0.11,238,24.8152598635692,65.0622557172743
"2813",2813,2813,"2013-08-26 15",238.644096666667,107.015,17.8,0.11,238,25.7507646523956,68.4616980320805
"2814",2814,2814,"2013-08-26 16",238.697915,124.855,18,0.11,238,26.2846051717326,70.3502770958617
"2815",2815,2815,"2013-08-26 17",238.730035,128.5025,18,0.11,238,26.2846051717326,70.3502770958617
"2816",2816,2816,"2013-08-26 18",238.768054,108.058,18.04,0.11,238,26.3926047806664,70.7279929086179
"2817",2817,2817,"2013-08-26 19",238.8116325,94.7075,18.025,0.11,238,26.3520565015713,70.5863494788343
"2818",2818,2818,"2013-08-26 20",238.85139,101.938,18,0.11,238,26.2846051717326,70.3502770958617
"2819",2819,2819,"2013-08-26 21",238.885416666667,64.4566666666667,18,0.11,238,26.2846051717326,70.3502770958617
"2820",2820,2820,"2013-08-26 22",238.94213,129.623333333333,17.9666666666667,0.11,238,26.1949206189781,70.0355139185651
"2821",2821,2821,"2013-08-26 23",238.97639,155.976,17.9,0.136,238,44.7806360676722,81.3111231125012
"2822",2822,2822,"2013-08-27 01",239.072915,207.73,17.85,0.15,239,56.2299269235348,87.2494359496106
"2823",2823,2823,"2013-08-27 02",239.105035,177.53,17.825,0.15,239,56.0858265634752,87.0133635666379
"2824",2824,2824,"2013-08-27 03",239.14236,172.905,17.85,0.15,239,56.2299269235348,87.2494359496106
"2825",2825,2825,"2013-08-27 04",239.197915,189.07,17.8,0.15,239,55.9420708205975,86.7772911836653
"2826",2826,2826,"2013-08-27 05",239.230035,181.975,17.8,0.15,239,55.9420708205975,86.7772911836653
"2827",2827,2827,"2013-08-27 06",239.26736,142.275,17.8,0.15,239,55.9420708205975,86.7772911836653
"2828",2828,2828,"2013-08-27 07",239.3125,227.145,17.8,0.15,239,55.9420708205975,86.7772911836653
"2829",2829,2829,"2013-08-27 08",239.35139,144.856,17.8,0.15,239,55.9420708205975,86.7772911836653
"2830",2830,2830,"2013-08-27 09",239.375,25,17.8,0.15,239,55.9420708205975,86.7772911836653
"2831",2831,2831,"2013-08-27 10",239.440975,121.47,18.05,0.15,239,57.3952280986044,89.1380150133918
"2832",2832,2832,"2013-08-27 11",239.47639,159.708,18.22,0.15,239,58.403409027084,90.7433072176058
"2833",2833,2833,"2013-08-27 12",239.519096666667,188.196666666667,18.5,0.15,239,60.1000337626748,93.3873179068996
"2834",2834,2834,"2013-08-27 13",239.561806,185.308,18.8,0.15,239,61.9687998478044,96.2201865025714
"2835",2835,2835,"2013-08-27 14",239.60139,188.924,19.22,0.142,239,56.8736384895024,96.523083906195
"2836",2836,2836,"2013-08-27 15",239.644096666667,220.36,19.6166666666667,0.14,239,57.2331278347507,99.3529860584488
"2837",2837,2837,"2013-08-27 16",239.686806,204.854,19.76,0.14,239,58.0705805577215,100.706467720825
"2838",2838,2838,"2013-08-27 17",239.72639,157.796,19.84,0.14,239,58.5429511471264,101.461899346338
"2839",2839,2839,"2013-08-27 18",239.769096666667,211.535,19.85,0.14,239,58.602248776205,101.556328299527
"2840",2840,2840,"2013-08-27 19",239.811806,225.212,19.8,0.14,239,58.3063197375162,101.084183533581
"2841",2841,2841,"2013-08-27 20",239.85139,195.634,19.72,0.14,239,57.8357304946346,100.328751908069
"2842",2842,2842,"2013-08-27 21",239.894096666667,175.796666666667,19.5666666666667,0.143333333333333,239,60.2358614733344,100.407140721802
"2843",2843,2843,"2013-08-27 22",239.936806,183.488,19.34,0.19,239,107.345478244843,119.634943126366
"2844",2844,2844,"2013-08-27 23",239.97639,236.948,19.24,0.186,239,102.107458551882,116.859094279316
"2845",2845,2845,"2013-08-28 00",240.021528,194.416,19.06,0.18,240,94.0957071345242,112.412034149176
"2846",2846,2846,"2013-08-28 01",240.061806,196.918,18.94,0.18,240,92.9529551798264,111.278886710907
"2847",2847,2847,"2013-08-28 02",240.10139,234.82,18.84,0.18,240,92.0105645856064,110.334597179016
"2848",2848,2848,"2013-08-28 03",240.144096666667,230.388333333333,18.6833333333333,0.18,240,90.5520538439895,108.855210245721
"2849",2849,2849,"2013-08-28 04",240.186806,220.768,18.56,0.18,240,89.4190676224166,107.690586489723
"2850",2850,2850,"2013-08-28 05",240.22639,204.244,18.44,0.18,240,88.3294075625716,106.557439051454
"2851",2851,2851,"2013-08-28 06",240.269096666667,221.976666666667,18.3,0.17,240,77.5422012034822,100.656535418911
